pid,fid18_x,provcd18,urban18,gender_update,wa701code,wc3_b_2,ws3,ws4,ws5,ws602,ws604,wf501,wf502,wf601m,wf602m,wf603m,wf604m,wf801,wf802,wf803,wf804,wt1,wd503r,fincome1,fid18_y,tb4_a18_f,tb4_a18_m
610009104,610009,陕西省,乡村,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,优,优,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,十分同意,同意,同意,同意,是,5000,45000.0,610009,小学,初中
610012103,233825,陕西省,乡村,女,不适用,初中,不适用,普通初中,不适用,否,就读学校没有重点班和非重点班的区分,差,差,不适用,很少（每月1次）,不适用,很经常（每周5-7次）,不同意,不同意,十分同意,不同意,否,不适用,40000.0,233825,小学,高中
610012104,233825,陕西省,乡村,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,优,中,不适用,很经常（每周5-7次）,经常（每周2-4次）,经常（每周2-4次）,不同意,不同意,不同意,不同意,否,不适用,40000.0,233825,小学,高中
610013571,149002,陕西省,乡村,女,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,60000.0,149002,高中,小学
610015106,988833,陕西省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,良,优,从不,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,同意,同意,同意,同意,否,不适用,40000.0,988833,小学,小学
610016106,610016,陕西省,乡村,男,不适用,初中,不适用,普通初中,不适用,否,不是重点班,差,差,不适用,很经常（每周5-7次）,很经常（每周5-7次）,从不,同意,同意,同意,同意,否,不适用,50000.0,610016,文盲/半文盲,小学
610017103,610017,陕西省,乡村,女,不适用,初中,不适用,普通初中,不适用,否,不是重点班,优,差,很经常（每周5-7次）,经常（每周2-4次）,经常（每周2-4次）,很少（每月1次）,十分同意,同意,十分同意,十分同意,否,不适用,50000.0,610017,小学,小学
610017104,610017,陕西省,乡村,男,不适用,小学,普通小学,不适用,不适用,否,不是重点班,差,优,很经常（每周5-7次）,经常（每周2-4次）,经常（每周2-4次）,很少（每月1次）,不同意,不同意,同意,不同意,否,不适用,50000.0,610017,小学,小学
610019108,948062,陕西省,乡村,男,不适用,小学,普通小学,不适用,不适用,否,不是重点班,良,优,经常（每周2-4次）,偶尔（每周1次）,经常（每周2-4次）,经常（每周2-4次）,不同意,不同意,不同意,不同意,是,1200,30700.0,948062,小学,初中
610029104,610029,陕西省,乡村,男,不适用,小学,普通小学,不适用,不适用,否,是重点班,优,优,很经常（每周5-7次）,偶尔（每周1次）,从不,从不,十分同意,同意,同意,同意,否,不适用,18320.0,610029,文盲/半文盲,文盲/半文盲
610032104,610032,陕西省,城镇,男,不适用,初中,不适用,普通初中,不适用,否,就读学校没有重点班和非重点班的区分,良,优,经常（每周2-4次）,偶尔（每周1次）,很经常（每周5-7次）,从不,同意,同意,十分同意,同意,否,不适用,28000.0,610032,小学,小学
610038105,686595,陕西省,乡村,男,不适用,初中,不适用,普通初中,不适用,否,就读学校没有重点班和非重点班的区分,优,优,偶尔（每周1次）,偶尔（每周1次）,经常（每周2-4次）,从不,不同意,不同意,不同意,同意,否,不适用,60000.0,686595,小学,小学
610040401,610040,陕西省,乡村,女,不适用,小学,普通小学,不适用,不适用,是,是重点班,优,优,经常（每周2-4次）,从不,很经常（每周5-7次）,不适用,同意,同意,同意,同意,否,不适用,8000.0,610040,小学,小学
610042502,610042,陕西省,乡村,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,偶尔（每周1次）,经常（每周2-4次）,经常（每周2-4次）,同意,同意,同意,同意,否,不适用,17000.0,610042,初中,初中
610042571,610042,陕西省,乡村,女,汉族,托儿所,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,经常（每周2-4次）,不适用,不适用,不适用,不适用,不适用,同意,否,不适用,17000.0,610042,初中,初中
610047401,610047,陕西省,乡村,男,不适用,小学,普通小学,不适用,不适用,不适用,就读学校没有重点班和非重点班的区分,中,优,偶尔（每周1次）,偶尔（每周1次）,经常（每周2-4次）,偶尔（每周1次）,同意,不同意,十分同意,同意,否,不适用,30000.0,610047,初中,初中
610047551,610047,陕西省,乡村,男,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,30000.0,610047,初中,初中
610051104,589583,陕西省,乡村,男,不适用,小学,普通小学,不适用,不适用,是,就读学校没有重点班和非重点班的区分,差,差,不适用,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,同意,同意,同意,同意,否,不适用,10000.0,589583,小学,文盲/半文盲
610051501,589583,陕西省,乡村,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,从不,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,同意,同意,同意,同意,否,不适用,10000.0,589583,小学,文盲/半文盲
610054601,610054,陕西省,乡村,男,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,143140.0,610054,大专,大专
610057501,610057,陕西省,乡村,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,很少（每月1次）,偶尔（每周1次）,偶尔（每周1次）,经常（每周2-4次）,同意,同意,十分同意,十分同意,否,不适用,98600.0,610057,高中,高中
610057621,610057,陕西省,缺失,男,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,98600.0,610057,高中,高中
610057622,610057,陕西省,城镇,男,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,98600.0,610057,高中,不适用
610058552,610058,陕西省,乡村,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,经常（每周2-4次）,不适用,不适用,不适用,不适用,不适用,十分同意,否,不适用,24670.0,610058,初中,高中
610061104,610061,陕西省,乡村,男,不适用,初中,不适用,普通初中,不适用,否,就读学校没有重点班和非重点班的区分,优,良,从不,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,同意,同意,十分同意,同意,否,640,34300.0,610061,初中,小学
610062105,610062,陕西省,乡村,女,不适用,小学,普通小学,不适用,不适用,是,就读学校没有重点班和非重点班的区分,优,优,很少（每月1次）,经常（每周2-4次）,很经常（每周5-7次）,很经常（每周5-7次）,同意,不同意,十分同意,同意,否,2000,80647.0,610062,初中,高中
610065105,610065,陕西省,乡村,男,不适用,小学,普通小学,不适用,不适用,是,就读学校没有重点班和非重点班的区分,优,优,很经常（每周5-7次）,偶尔（每周1次）,很经常（每周5-7次）,很经常（每周5-7次）,同意,同意,同意,同意,否,不适用,100000.0,610065,高中,初中
610067105,610067,陕西省,乡村,男,不适用,初中,不适用,普通初中,不适用,否,就读学校没有重点班和非重点班的区分,中,差,经常（每周2-4次）,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,同意,十分不同意,不同意,不同意,是,8400,800000.0,610067,初中,初中
610067551,610067,陕西省,乡村,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,经常（每周2-4次）,很少（每月1次）,很少（每月1次）,同意,同意,同意,同意,否,不适用,800000.0,610067,初中,初中
610068502,610068,陕西省,乡村,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,从不,经常（每周2-4次）,经常（每周2-4次）,同意,同意,同意,同意,否,不适用,38620.0,610068,小学,小学
610072501,610072,陕西省,城镇,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,很经常（每周5-7次）,偶尔（每周1次）,不适用,不适用,不适用,不适用,不适用,同意,否,0,,610072,高中,大专
610074401,610074,陕西省,乡村,男,不适用,小学,普通小学,不适用,不适用,是,就读学校没有重点班和非重点班的区分,良,优,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,偶尔（每周1次）,同意,不同意,不同意,不同意,否,不适用,42600.0,610074,高中,初中
610074402,274398,陕西省,乡村,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,很经常（每周5-7次）,同意,同意,十分同意,同意,否,不适用,60000.0,274398,初中,初中
610074601,610074,陕西省,乡村,男,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用,42600.0,610074,高中,初中
610079108,610079,陕西省,乡村,男,不适用,小学,普通小学,不适用,不适用,否,是重点班,中,优,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,同意,不同意,同意,不同意,是,700,60000.0,610079,初中,初中
610079401,610079,陕西省,乡村,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,偶尔（每周1次）,同意,不同意,同意,同意,否,不适用,60000.0,610079,初中,初中
610079551,610079,陕西省,乡村,男,不适用,托儿所,不适用,不适用,不适用,不适用,不适用,不适用,不适用,从不,不适用,不适用,不适用,不适用,不适用,不适用,既不同意也不反对,否,不适用,60000.0,610079,初中,初中
610080401,610080,陕西省,乡村,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,中,中,经常（每周2-4次）,经常（每周2-4次）,很经常（每周5-7次）,很经常（每周5-7次）,不同意,同意,同意,不同意,否,1400,48800.0,610080,小学,文盲/半文盲
610083103,610083,陕西省,乡村,男,不适用,小学,普通小学,不适用,不适用,是,就读学校没有重点班和非重点班的区分,中,优,很经常（每周5-7次）,经常（每周2-4次）,很经常（每周5-7次）,经常（每周2-4次）,同意,同意,十分同意,不同意,否,3000,71280.0,610083,初中,初中
610083501,610083,陕西省,乡村,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,很经常（每周5-7次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,同意,同意,十分同意,十分同意,否,200,71280.0,610083,初中,初中
610084501,610084,陕西省,乡村,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,很经常（每周5-7次）,同意,同意,十分同意,十分同意,否,不适用,30000.0,610084,不适用,初中
610088104,610088,陕西省,乡村,男,不适用,初中,不适用,普通初中,不适用,否,不是重点班,差,中,不适用,从不,很经常（每周5-7次）,经常（每周2-4次）,不同意,不同意,同意,不同意,是,5000,52020.0,610088,初中,文盲/半文盲
610089104,610089,陕西省,乡村,女,不适用,小学,普通小学,不适用,不适用,否,不是重点班,良,良,偶尔（每周1次）,经常（每周2-4次）,很经常（每周5-7次）,很经常（每周5-7次）,同意,十分同意,十分同意,同意,否,不适用,40000.0,610089,文盲/半文盲,小学
