pid,fid18,provcd18,urban18,gender_update,wa701code,wc3_b_2,ws3,ws4,ws5,ws602,ws604,wf501,wf502,wf601m,wf602m,wf603m,wf604m,wf801,wf802,wf803,wf804,wt1,wd503r
510175401,510175,四川省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,中,良,很少（每月1次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,不同意,不同意,不同意,不同意,否,不适用
510180571,510180,四川省,城镇,男,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
510182501,510182,四川省,城镇,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,很少（每月1次）,很经常（每周5-7次）,不适用,不适用,不适用,不适用,不适用,不同意,否,不适用
510183552,510183,四川省,城镇,男,汉族,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,中,良,很少（每月1次）,经常（每周2-4次）,经常（每周2-4次）,很少（每月1次）,同意,不同意,既不同意也不反对,同意,否,1600
510183553,510183,四川省,城镇,女,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
510183554,510183,四川省,城镇,女,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
510187552,510187,四川省,城镇,男,不适用,托儿所,不适用,不适用,不适用,不适用,不适用,不适用,不适用,从不,偶尔（每周1次）,不适用,不适用,不适用,不适用,不适用,同意,否,不适用
510193103,510193,四川省,城镇,女,不适用,初中,不适用,普通初中,不适用,否,是重点班,优,优,经常（每周2-4次）,偶尔（每周1次）,经常（每周2-4次）,偶尔（每周1次）,同意,同意,不同意,同意,是,0
510200105,510200,四川省,乡村,男,不适用,小学,普通小学,不适用,不适用,不适用,就读学校没有重点班和非重点班的区分,优,优,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,不同意,同意,同意,既不同意也不反对,否,不适用
510202105,510202,四川省,城镇,女,不适用,初中,不适用,普通初中,不适用,否,不是重点班,中,中,经常（每周2-4次）,很少（每月1次）,很少（每月1次）,很少（每月1次）,既不同意也不反对,同意,同意,同意,否,不适用
510204105,510204,四川省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,不是重点班,良,良,偶尔（每周1次）,经常（每周2-4次）,偶尔（每周1次）,经常（每周2-4次）,不同意,不同意,不同意,不同意,是,0
510208105,510208,四川省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,优,优,很少（每月1次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,不同意,不同意,同意,不同意,否,不适用
510215552,510215,四川省,乡村,女,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
510223104,510223,四川省,乡村,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,中,中,偶尔（每周1次）,经常（每周2-4次）,经常（每周2-4次）,偶尔（每周1次）,同意,不同意,同意,同意,否,不适用
510223501,510223,四川省,乡村,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,从不,从不,不适用,不适用,不适用,不适用,不适用,同意,否,不适用
510224104,510224,四川省,乡村,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,优,优,经常（每周2-4次）,很少（每月1次）,很经常（每周5-7次）,偶尔（每周1次）,十分同意,不同意,十分同意,十分同意,否,不适用
510229103,679738,四川省,乡村,男,不适用,初中,不适用,普通初中,不适用,否,不是重点班,中,中,经常（每周2-4次）,偶尔（每周1次）,经常（每周2-4次）,偶尔（每周1次）,同意,不同意,同意,同意,否,不适用
510231105,510231,四川省,乡村,男,不适用,小学,普通小学,不适用,不适用,是,就读学校没有重点班和非重点班的区分,中,中,很经常（每周5-7次）,很少（每月1次）,很经常（每周5-7次）,很经常（每周5-7次）,同意,同意,同意,不同意,否,4000
510232103,510232,四川省,乡村,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,差,中,很经常（每周5-7次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,不同意,不同意,不同意,不同意,是,4500
510248105,510248,四川省,乡村,男,不适用,小学,普通小学,不适用,不适用,不知道,就读学校没有重点班和非重点班的区分,优,优,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,很经常（每周5-7次）,不同意,不同意,同意,同意,否,不适用
510249107,510249,四川省,乡村,男,不适用,小学,普通小学,不适用,不适用,否,不是重点班,中,差,经常（每周2-4次）,很少（每月1次）,很经常（每周5-7次）,经常（每周2-4次）,不同意,不同意,同意,不同意,否,1800
510259105,510259,四川省,乡村,女,不适用,初中,不适用,普通初中,不适用,不知道,不是重点班,差,良,很经常（每周5-7次）,偶尔（每周1次）,很经常（每周5-7次）,很经常（每周5-7次）,不同意,不同意,不同意,同意,否,不适用
510259401,510259,四川省,乡村,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,经常（每周2-4次）,很经常（每周5-7次）,很经常（每周5-7次）,同意,不同意,同意,同意,否,0
510261621,570091,四川省,缺失,男,不适用,不适用,,,,,,,,,,,,,,,,,
510275103,510275,四川省,乡村,女,不适用,初中,不适用,普通初中,不适用,否,不是重点班,中,中,偶尔（每周1次）,很少（每月1次）,经常（每周2-4次）,偶尔（每周1次）,十分同意,同意,十分同意,十分同意,否,不适用
510275104,510275,四川省,乡村,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,良,差,从不,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,十分不同意,不同意,不同意,不同意,否,不适用
510277104,510277,四川省,乡村,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,差,差,很经常（每周5-7次）,很经常（每周5-7次）,经常（每周2-4次）,经常（每周2-4次）,同意,十分同意,同意,同意,是,1000
510277401,510277,四川省,乡村,男,不适用,托儿所,不适用,不适用,不适用,不适用,不适用,不适用,不适用,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,很经常（每周5-7次）,十分同意,十分同意,十分同意,同意,否,不适用
510289106,534171,四川省,城镇,女,不适用,初中,不适用,普通初中,不适用,是,是重点班,中,优,很少（每月1次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,十分同意,十分同意,十分同意,同意,是,3200
510293601,510293,四川省,城镇,女,汉族,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
510296501,510296,四川省,城镇,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,很经常（每周5-7次）,很经常（每周5-7次）,不适用,不适用,不适用,不适用,不适用,同意,否,不适用
510297105,510297,四川省,城镇,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,中,中,很经常（每周5-7次）,很少（每月1次）,很经常（每周5-7次）,经常（每周2-4次）,不同意,不同意,不同意,不同意,否,不适用
510297551,510297,四川省,城镇,男,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
510299105,510299,四川省,城镇,男,不适用,小学,普通小学,不适用,不适用,是,就读学校没有重点班和非重点班的区分,良,优,很经常（每周5-7次）,很少（每月1次）,很经常（每周5-7次）,很经常（每周5-7次）,同意,同意,同意,同意,否,不适用
510299551,510299,四川省,城镇,女,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,不适用,否,不适用
510301502,510301,四川省,乡村,女,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,从不,很少（每月1次）,不适用,不适用,不适用,不适用,不适用,不同意,否,800
510302104,510302,四川省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,差,差,偶尔（每周1次）,偶尔（每周1次）,经常（每周2-4次）,经常（每周2-4次）,不同意,不同意,不同意,不同意,否,不适用
510304501,510304,四川省,城镇,女,不适用,小学,普通小学,不适用,不适用,不适用,就读学校没有重点班和非重点班的区分,中,中,很经常（每周5-7次）,经常（每周2-4次）,经常（每周2-4次）,经常（每周2-4次）,十分同意,不同意,十分同意,不同意,否,不适用
510306103,515368,四川省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,中,中,经常（每周2-4次）,经常（每周2-4次）,很经常（每周5-7次）,经常（每周2-4次）,不同意,十分不同意,不同意,不同意,是,2000
510307104,510307,四川省,城镇,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,中,中,很经常（每周5-7次）,很少（每月1次）,很经常（每周5-7次）,很经常（每周5-7次）,既不同意也不反对,既不同意也不反对,十分同意,不同意,否,不适用
510322503,129682,四川省,城镇,男,不适用,幼儿园/学前班,不适用,不适用,不适用,不适用,不适用,不适用,不适用,很经常（每周5-7次）,从不,不适用,不适用,不适用,不适用,不适用,不同意,否,不适用
510325105,510325,四川省,乡村,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,中,中,偶尔（每周1次）,从不,偶尔（每周1次）,从不,十分同意,十分同意,十分同意,十分同意,否,不适用
510325502,510325,四川省,乡村,女,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,优,优,偶尔（每周1次）,从不,从不,从不,十分同意,十分同意,同意,十分同意,否,不适用
510326103,510326,四川省,乡村,男,不适用,初中,不适用,普通初中,不适用,否,就读学校没有重点班和非重点班的区分,良,差,从不,偶尔（每周1次）,从不,从不,十分同意,同意,十分同意,十分同意,否,不适用
510326104,510326,四川省,乡村,男,不适用,小学,普通小学,不适用,不适用,否,就读学校没有重点班和非重点班的区分,差,中,从不,偶尔（每周1次）,偶尔（每周1次）,从不,十分同意,不同意,十分同意,不同意,否,不适用
510331103,510331,四川省,乡村,男,不适用,初中,不适用,普通初中,不适用,否,就读学校没有重点班和非重点班的区分,良,良,经常（每周2-4次）,从不,经常（每周2-4次）,偶尔（每周1次）,十分同意,十分同意,十分同意,十分同意,否,不适用
